ItemId,Category,SpriteType,SpriteColor,UsageContext,IsSellable,PriceBuyGold,PriceSellGold,IsDiscardable,IsStackable,MaxStack,EquipmentType,EquipmentHp,EquipmentSp,EquipmentKick,EquipmentBody,EquipmentControl,EquipmentGuard,EquipmentSpeed,EquipmentStamina,EquipmentTechnique,EquipmentLuck,EquipmentCourage,FormationId,ImportantPlaceHolder,KitId,MaterialPlaceHolder,MiscPlaceHolder,MoveId,RecoveryAmountHp,RecoveryAmountSp,RecipeId,EmblemId,CharacterId,WingId
item-equipment-00039-bracelet_gk-04,Equipment,Equipment_Bracelet,Gold,None,TRUE,40000,40000,TRUE,TRUE,999,Bracelet,0,0,0,0,0,9,0,32,0,0,0,,,,,,,,,,,,
item-equipment-00040-bracelet_gk-05,Equipment,Equipment_Bracelet,Red,None,TRUE,50000,50000,TRUE,TRUE,999,Bracelet,0,0,0,0,0,15,0,50,0,0,0,,,,,,,,,,,,
item-equipment-00041-cross_good-01,Equipment,Equipment_Cross,Brown,None,TRUE,10000,10000,TRUE,TRUE,999,Cross,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,
item-equipment-00042-cross_good-02,Equipment,Equipment_Cross,Tan,None,TRUE,20000,20000,TRUE,TRUE,999,Cross,0,0,0,0,0,0,0,0,5,0,0,,,,,,,,,,,,
item-equipment-00043-cross_good-03,Equipment,Equipment_Cross,Beige,None,TRUE,30000,30000,TRUE,TRUE,999,Cross,0,0,0,0,0,0,0,0,10,0,0,,,,,,,,,,,,
item-equipment-00044-cross_good-04,Equipment,Equipment_Cross,Silver,None,TRUE,40000,40000,TRUE,TRUE,999,Cross,0,0,0,0,0,0,0,0,17,0,0,,,,,,,,,,,,
item-equipment-00045-cross_good-05,Equipment,Equipment_Cross,White,None,TRUE,50000,50000,TRUE,TRUE,999,Cross,0,0,0,0,0,0,0,0,25,0,0,,,,,,,,,,,,
item-equipment-00046-cross_evil-01,Equipment,Equipment_Cross,Maroon,None,TRUE,10000,10000,TRUE,TRUE,999,Cross,0,0,1,1,1,1,0,1,0,0,0,,,,,,,,,,,,
item-equipment-00047-cross_evil-02,Equipment,Equipment_Cross,Lavender,None,TRUE,20000,20000,TRUE,TRUE,999,Cross,0,0,4,4,4,4,0,4,0,0,0,,,,,,,,,,,,
item-equipment-00048-cross_evil-03,Equipment,Equipment_Cross,Violet,None,TRUE,30000,30000,TRUE,TRUE,999,Cross,0,0,8,8,8,8,0,8,0,0,0,,,,,,,,,,,,
item-equipment-00049-cross_evil-04,Equipment,Equipment_Cross,Purple,None,TRUE,40000,40000,TRUE,TRUE,999,Cross,0,0,16,16,16,16,0,16,0,0,0,,,,,,,,,,,,
item-equipment-00050-cross_evil-05,Equipment,Equipment_Cross,Black,None,TRUE,50000,50000,TRUE,TRUE,999,Cross,0,0,32,32,32,32,0,32,0,0,0,,,,,,,,,,,,
item-equipment-00051-pendant_fw-01,Equipment,Equipment_Pendant,Brown,None,TRUE,10000,10000,TRUE,TRUE,999,Misc,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
item-equipment-00052-pendant_fw-02,Equipment,Equipment_Pendant,Gray,None,TRUE,20000,20000,TRUE,TRUE,999,Misc,0,0,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,
item-equipment-00053-pendant_fw-03,Equipment,Equipment_Pendant,Blue,None,TRUE,30000,30000,TRUE,TRUE,999,Misc,0,0,18,0,0,0,5,0,0,0,0,,,,,,,,,,,,
item-equipment-00054-pendant_fw-04,Equipment,Equipment_Pendant,Gold,None,TRUE,40000,40000,TRUE,TRUE,999,Misc,0,0,32,0,0,0,9,0,0,0,0,,,,,,,,,,,,
item-equipment-00055-pendant_fw-05,Equipment,Equipment_Pendant,Red,None,TRUE,50000,50000,TRUE,TRUE,999,Misc,0,0,50,0,0,0,15,0,0,0,0,,,,,,,,,,,,
item-equipment-00056-pendant_mf-01,Equipment,Equipment_Pendant,Brown,None,TRUE,10000,10000,TRUE,TRUE,999,Misc,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,
item-equipment-00057-pendant_mf-02,Equipment,Equipment_Pendant,Gray,None,TRUE,20000,20000,TRUE,TRUE,999,Misc,0,0,0,0,8,0,0,0,0,0,0,,,,,,,,,,,,
item-equipment-00058-pendant_mf-03,Equipment,Equipment_Pendant,Blue,None,TRUE,30000,30000,TRUE,TRUE,999,Misc,0,0,0,0,18,0,5,0,0,0,0,,,,,,,,,,,,
item-equipment-00059-pendant_mf-04,Equipment,Equipment_Pendant,Gold,None,TRUE,40000,40000,TRUE,TRUE,999,Misc,0,0,0,0,32,0,9,0,0,0,0,,,,,,,,,,,,
item-equipment-00060-pendant_mf-05,Equipment,Equipment_Pendant,Red,None,TRUE,50000,50000,TRUE,TRUE,999,Misc,0,0,0,0,50,0,15,0,0,0,0,,,,,,,,,,,,
item-equipment-00061-pendant_df-01,Equipment,Equipment_Pendant,Brown,None,TRUE,10000,10000,TRUE,TRUE,999,Misc,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,
item-equipment-00062-pendant_df-02,Equipment,Equipment_Pendant,Gray,None,TRUE,20000,20000,TRUE,TRUE,999,Misc,0,0,0,8,0,0,0,0,0,0,0,,,,,,,,,,,,
item-equipment-00063-pendant_df-03,Equipment,Equipment_Pendant,Blue,None,TRUE,30000,30000,TRUE,TRUE,999,Misc,0,0,0,18,0,0,0,5,0,0,0,,,,,,,,,,,,
item-equipment-00064-pendant_df-04,Equipment,Equipment_Pendant,Gold,None,TRUE,40000,40000,TRUE,TRUE,999,Misc,0,0,0,32,0,0,0,9,0,0,0,,,,,,,,,,,,
item-equipment-00065-pendant_df-05,Equipment,Equipment_Pendant,Red,None,TRUE,50000,50000,TRUE,TRUE,999,Misc,0,0,0,50,0,0,0,15,0,0,0,,,,,,,,,,,,
item-equipment-00066-gloves_gk-01,Equipment,Equipment_Globes,Brown,None,TRUE,10000,10000,TRUE,TRUE,999,Misc,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
item-equipment-00067-gloves_gk-02,Equipment,Equipment_Globes,Gray,None,TRUE,20000,20000,TRUE,TRUE,999,Misc,0,0,0,0,0,8,0,0,0,0,0,,,,,,,,,,,,
item-equipment-00068-gloves_gk-03,Equipment,Equipment_Globes,Blue,None,TRUE,30000,30000,TRUE,TRUE,999,Misc,0,0,0,0,0,18,0,5,0,0,0,,,,,,,,,,,,
item-equipment-00069-gloves_gk-04,Equipment,Equipment_Globes,Gold,None,TRUE,40000,40000,TRUE,TRUE,999,Misc,0,0,0,0,0,32,0,9,0,0,0,,,,,,,,,,,,
item-equipment-00070-gloves_gk-05,Equipment,Equipment_Globes,Red,None,TRUE,50000,50000,TRUE,TRUE,999,Misc,0,0,0,0,0,50,0,15,0,0,0,,,,,,,,,,,,
item-formation-00001-full_faith,Formation,Formation,Blue,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,ffull-001-faith,,,,,,,,,,,
item-formation-00002-full_crimson,Formation,Formation,Red,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,ffull-002-crimson,,,,,,,,,,,
item-formation-00003-full_glide,Formation,Formation,White,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,ffull-003-glide,,,,,,,,,,,
item-formation-00004-full_surge,Formation,Formation,Yellow,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,ffull-004-surge,,,,,,,,,,,
item-formation-00005-full_starlight,Formation,Formation,Gold,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,ffull-005-starlight,,,,,,,,,,,
item-formation-00006-full_barrier,Formation,Formation,Brown,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,ffull-006-barrier,,,,,,,,,,,
item-formation-00007-full_pulse,Formation,Formation,Cyan,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,ffull-007-pulse,,,,,,,,,,,
item-formation-00008-full_swift,Formation,Formation,Gray,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,ffull-008-swift,,,,,,,,,,,
item-formation-00009-full_blaze,Formation,Formation,Orange,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,ffull-009-blaze,,,,,,,,,,,
item-formation-00001-mini_offense,Formation,Formation,Red,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,fmini-001-offense,,,,,,,,,,,
item-formation-00002-mini_defense,Formation,Formation,Blue,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,fmini-002-defense,,,,,,,,,,,
item-kit-00001-faith,Kit,Kit,Blue,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,kit-00001-faith,,,,,,,,,
item-kit-00002-crimson,Kit,Kit,Red,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,kit-00002-crimson,,,,,,,,,
item-kit-00003-balance,Kit,Kit,Green,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,kit-00003-balance,,,,,,,,,
item-kit-00004-enigma,Kit,Kit,Purple,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,kit-00004-enigma,,,,,,,,,
item-kit-00005-hope,Kit,Kit,Yellow,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,kit-00005-hope,,,,,,,,,
item-recovery-00001-churros,Recovery,Food,Amber,OverworldOnly,TRUE,1000,1000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,0,20,,,,
item-recovery-00002-mojo_potatoes,Recovery,Food,Beige,OverworldOnly,TRUE,5000,5000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,0,50,,,,
item-recovery-00003-brave_potatoes,Recovery,Food,Tan,OverworldOnly,TRUE,5000,5000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,0,50,,,,
item-recovery-00004-croquettes,Recovery,Food,Tan,OverworldOnly,TRUE,5000,5000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,0,100,,,,
item-recovery-00005-calamari_sandwich,Recovery,Food,Amber,OverworldOnly,TRUE,5000,5000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,0,150,,,,
item-recovery-00006-ham_cheese_sandwich,Recovery,Food,Amber,OverworldOnly,TRUE,5000,5000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,0,200,,,,
item-recovery-00007-gazpacho,Recovery,Drink,Red,OverworldOnly,TRUE,10000,10000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,0,777,,,,
item-recovery-00008-la_mancha_ratatouille,Recovery,Food,Red,OverworldOnly,TRUE,1000,1000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,20,0,,,,
item-recovery-00009-oxtail_stew,Recovery,Food,Brown,OverworldOnly,TRUE,5000,5000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,50,0,,,,
item-recovery-00010-pil_pil_cod,Recovery,Food,Yellow,OverworldOnly,TRUE,5000,5000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,50,0,,,,
item-recovery-00011-galician_octopus,Recovery,Food,Orange,OverworldOnly,TRUE,5000,5000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,100,0,,,,
item-recovery-00012-asturian_bean_stew,Recovery,Food,Orange,OverworldOnly,TRUE,5000,5000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,150,0,,,,
item-recovery-00013-madrid_chickpea_stew,Recovery,Food,Orange,OverworldOnly,TRUE,5000,5000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,200,0,,,,
item-recovery-00014-spanish_omelette,Recovery,Food,Tan,OverworldOnly,TRUE,10000,10000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,777,0,,,,
item-recovery-00015-paella,Recovery,Food,Yellow,OverworldOnly,TRUE,15000,15000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,777,777,,,,
item-important-00001-shard_sorrow,Important,Important_Shard,Navy,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,,,,
item-important-00002-shard_fear,Important,Important_Shard,Gray,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,,,,
item-important-00003-shard_hatred,Important,Important_Shard,Brown,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,,,,
item-important-00004-shard_anger,Important,Important_Shard,Red,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,,,,
item-important-00005-shard_joy,Important,Important_Shard,Yellow,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,,,,
item-important-00006-shard_love,Important,Important_Shard,Pink,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,,,,
item-misc-00001-praceholder,Misc,Key,Copper,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00001-magma_rock,Material,Material,Red,None,TRUE,500,500,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00002-ice_cube,Material,Material,Teal,None,TRUE,500,500,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00003-sun_dust,Material,Material,Gold,None,TRUE,500,500,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00004-moon_dust,Material,Material,Purple,None,TRUE,500,500,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00005-star_dust,Material,Material,Silver,None,TRUE,500,500,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00006-oak_wood,Material,Material,Green,None,TRUE,500,500,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00007-tough_stone,Material,Material,Brown,None,TRUE,500,500,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00008-electric_wire,Material,Material,Yellow,None,TRUE,500,500,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00009-sea_water,Material,Material,Blue,None,TRUE,500,500,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00010-kicked_can,Material,Material,Silver,None,TRUE,400,400,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00011-construction_cone,Material,Material,Orange,None,TRUE,400,400,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00012-weighted_clothing,Material,Material,Brown,None,TRUE,400,400,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00013-giant_tire,Material,Material,Black,None,TRUE,400,400,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00014-impact_perfume,Material,Material,Blue,None,TRUE,300,300,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00015-floral_perfume,Material,Material,Pink,None,TRUE,300,300,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00016-red_carnation,Material,Material,Red,None,TRUE,200,200,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00017-white_carnation,Material,Material,White,None,TRUE,200,200,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00018-iron,Material,Material,Gray,None,TRUE,1000,1000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00019-gold,Material,Material,Gold,None,TRUE,5000,5000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00020-diamond,Material,Material,Cyan,None,TRUE,10000,10000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00021-ruby,Material,Material,Red,None,TRUE,15000,15000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00022-sapphire,Material,Material,Blue,None,TRUE,20000,20000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00023-emerald,Material,Material,Green,None,TRUE,25000,25000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00024-water,Material,Material,Blue,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00025-milk,Material,Material,White,None,TRUE,150,150,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00026-olive_oil,Material,Material,Olive,None,TRUE,500,500,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00027-yogurt,Material,Material,White,None,TRUE,150,150,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00028-tomato,Material,Material,Red,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00029-potato,Material,Material,Brown,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00030-onion,Material,Material,Beige,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00031-garlic,Material,Material,White,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00032-carrot,Material,Material,Orange,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00033-leek,Material,Material,Green,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00034-cucumber,Material,Material,Green,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00035-zucchini,Material,Material,Green,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00036-cabbage,Material,Material,Green,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00037-lettuce,Material,Material,Lime,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00038-green_pepper,Material,Material,Green,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00039-red_pepper,Material,Material,Red,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00040-chillies,Material,Material,Red,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00041-green_beans,Material,Material,Green,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00042-mushrooms,Material,Material,Brown,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00043-apple,Material,Material,Red,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00044-strawberry,Material,Material,Red,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00045-cherry,Material,Material,Red,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00046-kiwi,Material,Material,Green,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00047-melon,Material,Material,Beige,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00048-watermelon,Material,Material,Green,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00049-pear,Material,Material,Green,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00050-olives,Material,Material,Olive,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00051-fig,Material,Material,Purple,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00052-walnut,Material,Material,Brown,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00053-almond,Material,Material,Beige,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00054-hazelnut,Material,Material,Brown,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00055-peanut,Material,Material,Tan,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00056-pistachio,Material,Material,Green,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00057-pine_nut,Material,Material,Beige,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00058-acorn,Material,Material,Brown,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00059-chickpeas,Material,Material,Beige,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00060-white_beans,Material,Material,White,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00061-rice,Material,Material,White,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00062-wheat,Material,Material,Gold,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00063-flour,Material,Material,White,None,TRUE,150,150,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00064-bread,Material,Material,Brown,None,TRUE,200,200,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00065-chicken,Material,Material,Beige,None,TRUE,200,200,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00066-pork,Material,Material,Pink,None,TRUE,200,200,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00067-beef,Material,Material,Maroon,None,TRUE,200,200,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00068-iberian_ham,Material,Material,Maroon,None,TRUE,500,500,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00069-chorizo,Material,Material,Red,None,TRUE,500,500,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00070-sausage,Material,Material,Brown,None,TRUE,400,400,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00071-blood_sausage,Material,Material,Maroon,None,TRUE,500,500,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00072-cod,Material,Material,Gray,None,TRUE,300,300,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00073-octopus,Material,Material,Purple,None,TRUE,300,300,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00074-squid,Material,Material,White,None,TRUE,300,300,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00075-shrimp,Material,Material,Pink,None,TRUE,300,300,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00076-cheese,Material,Material,Yellow,None,TRUE,200,200,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00077-egg,Material,Material,White,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00078-salt,Material,Material,White,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00079-sugar,Material,Material,White,None,TRUE,100,100,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00080-saffron,Material,Material,Gold,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00081-paprika,Material,Material,Red,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00082-cilantro,Material,Material,Green,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00083-parsley,Material,Material,Green,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00084-cinnamon,Material,Material,Brown,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00085-cardamom,Material,Material,Green,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00086-ginger,Material,Material,Beige,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00087-oregano,Material,Material,Olive,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00088-basil,Material,Material,Green,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00089-curry,Material,Material,Yellow,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00090-sesame,Material,Material,Beige,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00091-rosemary,Material,Material,Green,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00092-black_pepper,Material,Material,Black,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00093-cumin,Material,Material,Brown,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00094-bay_leaves,Material,Material,Olive,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00095-thyme,Material,Material,Green,None,TRUE,110,110,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00096-candy,Material,Material,Pink,None,TRUE,150,150,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00097-chocolate,Material,Material,Brown,None,TRUE,150,150,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00098-donut,Material,Material,Beige,None,TRUE,150,150,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00099-wafers,Material,Material,Beige,None,TRUE,150,150,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00100-passion_jewel_s,Material,Material,Pink,None,TRUE,1000,1000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00101-passion_jewel_m,Material,Material,Pink,None,TRUE,5000,5000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00102-passion_jewel_l,Material,Material,Pink,None,TRUE,10000,10000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00103-passion_jewel_xl,Material,Material,Pink,None,TRUE,30000,30000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00104-umami_essence,Material,Material,Amber,None,TRUE,1000,1000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00105-awaken_essence,Material,Material,Silver,None,TRUE,10000,10000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00106-limitbreak_essence,Material,Material,Gold,None,TRUE,10000,10000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00107-limitbreak_delchi,Material,Material,Red,None,TRUE,25000,25000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-material-00108-limitbreak_yamo,Material,Material,Black,None,TRUE,25000,25000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
